Temp./C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
   219.43841,   61.66583,    -1.00738,3.51736,6
   219.47182,   61.66750,    -1.00744,3.51728,6
   219.50526,   61.66917,    -1.00748,3.51720,6
   219.53871,   61.67083,    -1.00752,3.51712,6
   219.57212,   61.67250,    -1.00754,3.51705,6
   219.60554,   61.67417,    -1.00758,3.51697,6
   219.63898,   61.67583,    -1.00764,3.51689,6
   219.67241,   61.67750,    -1.00768,3.51682,6
   219.70584,   61.67916,    -1.00768,3.51674,6
   219.73928,   61.68083,    -1.00772,3.51666,6
   219.77269,   61.68250,    -1.00785,3.51659,6
   219.80611,   61.68417,    -1.00791,3.51651,6
   219.83952,   61.68583,    -1.00795,3.51643,6
   219.87293,   61.68750,    -1.00797,3.51636,6
   219.90636,   61.68917,    -1.00801,3.51628,6
   219.93975,   61.69083,    -1.00803,3.51620,6
   219.97316,   61.69250,    -1.00805,3.51612,6
   220.00659,   61.69417,    -1.00807,3.51605,6
   220.04003,   61.69584,    -1.00809,3.51597,6
   220.07344,   61.69750,    -1.00811,3.51589,6
   220.10689,   61.69917,    -1.00813,3.51582,6
   220.14033,   61.70083,    -1.00817,3.51574,6
   220.17375,   61.70250,    -1.00819,3.51566,6
   220.20720,   61.70417,    -1.00819,3.51559,6
   220.24064,   61.70583,    -1.00823,3.51551,6
   220.27410,   61.70750,    -1.00825,3.51543,6
   220.30756,   61.70917,    -1.00824,3.51535,6
   220.34098,   61.71083,    -1.00828,3.51528,6
   220.37441,   61.71250,    -1.00835,3.51520,6
   220.40782,   61.71417,    -1.00839,3.51512,6
   220.44125,   61.71583,    -1.00843,3.51505,6
   220.47467,   61.71750,    -1.00849,3.51497,6
   220.50810,   61.71917,    -1.00853,3.51489,6
   220.54153,   61.72083,    -1.00857,3.51481,6
   220.57493,   61.72250,    -1.00861,3.51474,6
   220.60834,   61.72417,    -1.00863,3.51466,6
   220.64175,   61.72583,    -1.00867,3.51458,6
   220.67516,   61.72750,    -1.00874,3.51451,6
   220.70856,   61.72917,    -1.00878,3.51443,6
   220.74193,   61.73083,    -1.00897,3.51435,6
   220.77534,   61.73250,    -1.00908,3.51427,6
   220.80875,   61.73417,    -1.00912,3.51420,6
   220.84216,   61.73583,    -1.00914,3.51412,6
   220.87557,   61.73750,    -1.00916,3.51404,6
   220.90900,   61.73917,    -1.00924,3.51396,6
   220.94244,   61.74083,    -1.00928,3.51389,6
   220.97589,   61.74250,    -1.00930,3.51381,6
   221.00934,   61.74417,    -1.00939,3.51373,6
   221.04279,   61.74583,    -1.00945,3.51366,6
   221.07623,   61.74750,    -1.00949,3.51358,6
   221.10967,   61.74917,    -1.00957,3.51350,6
   221.14310,   61.75083,    -1.00962,3.51342,6
   221.17653,   61.75250,    -1.00968,3.51335,6
   221.20994,   61.75417,    -1.00972,3.51327,6
   221.24336,   61.75583,    -1.00972,3.51319,6
   221.27680,   61.75750,    -1.00974,3.51311,6
   221.31025,   61.75917,    -1.00980,3.51304,6
   221.34371,   61.76083,    -1.00984,3.51296,6
   221.37715,   61.76250,    -1.00988,3.51288,6
   221.41059,   61.76417,    -1.00992,3.51280,6
   221.44403,   61.76583,    -1.00994,3.51273,6
   221.47748,   61.76750,    -1.00998,3.51265,6
   221.51092,   61.76917,    -1.01002,3.51257,6
   221.54433,   61.77083,    -1.01007,3.51249,6
   221.57775,   61.77250,    -1.01013,3.51242,6
   221.61116,   61.77417,    -1.01017,3.51234,6
   221.64457,   61.77583,    -1.01021,3.51226,6
   221.67798,   61.77750,    -1.01025,3.51218,6
   221.71143,   61.77917,    -1.01029,3.51211,6
   221.74485,   61.78083,    -1.01029,3.51203,6
   221.77826,   61.78250,    -1.01031,3.51195,6
   221.81171,   61.78417,    -1.01033,3.51187,6
   221.84513,   61.78583,    -1.01037,3.51179,6
   221.87858,   61.78750,    -1.01041,3.51172,6
   221.91200,   61.78917,    -1.01048,3.51164,6
   221.94541,   61.79083,    -1.01049,3.51156,6
   221.97884,   61.79250,    -1.01051,3.51148,6
   222.01228,   61.79417,    -1.01056,3.51141,6
   222.04572,   61.79583,    -1.01062,3.51133,6
   222.07913,   61.79750,    -1.01066,3.51125,6
   222.11256,   61.79917,    -1.01072,3.51117,6
   222.14597,   61.80083,    -1.01079,3.51110,6
   222.17938,   61.80250,    -1.01083,3.51102,6
   222.21279,   61.80416,    -1.01087,3.51094,6
   222.24621,   61.80583,    -1.01089,3.51086,6
   222.27964,   61.80750,    -1.01093,3.51078,6
   222.31305,   61.80917,    -1.01097,3.51071,6
   222.34646,   61.81083,    -1.01099,3.51063,6
   222.37990,   61.81250,    -1.01103,3.51055,6
   222.41333,   61.81417,    -1.01112,3.51047,6
   222.44675,   61.81583,    -1.01118,3.51040,6
   222.48018,   61.81750,    -1.01124,3.51032,6
   222.51362,   61.81917,    -1.01128,3.51024,6
   222.54707,   61.82084,    -1.01135,3.51016,6
   222.58049,   61.82250,    -1.01139,3.51008,6
   222.61395,   61.82417,    -1.01145,3.51001,6
   222.64739,   61.82583,    -1.01149,3.50993,6
   222.68082,   61.82750,    -1.01151,3.50985,6
   222.71428,   61.82917,    -1.01153,3.50977,6
   222.74772,   61.83083,    -1.01157,3.50969,6
   222.78120,   61.83250,    -1.01161,3.50962,6
   222.81466,   61.83417,    -1.01159,3.50954,6
   222.84810,   61.83583,    -1.01161,3.50946,6
   222.88154,   61.83750,    -1.01165,3.50938,6
   222.91498,   61.83917,    -1.01167,3.50930,6
   222.94841,   61.84083,    -1.01173,3.50923,6
   222.98184,   61.84250,    -1.01177,3.50915,6
   223.01526,   61.84417,    -1.01182,3.50907,6
   223.04869,   61.84583,    -1.01194,3.50899,6
   223.08213,   61.84750,    -1.01196,3.50891,6
   223.11556,   61.84917,    -1.01198,3.50883,6
   223.14900,   61.85083,    -1.01200,3.50876,6
   223.18243,   61.85250,    -1.01202,3.50868,6
   223.21587,   61.85417,    -1.01209,3.50860,6
   223.24931,   61.85583,    -1.01213,3.50852,6
   223.28275,   61.85750,    -1.01217,3.50844,6
   223.31618,   61.85917,    -1.01221,3.50837,6
   223.34961,   61.86083,    -1.01225,3.50829,6
   223.38302,   61.86250,    -1.01229,3.50821,6
   223.41644,   61.86417,    -1.01233,3.50813,6
   223.44985,   61.86583,    -1.01235,3.50805,6
   223.48328,   61.86750,    -1.01237,3.50797,6
   223.51670,   61.86917,    -1.01242,3.50790,6
   223.55013,   61.87083,    -1.01244,3.50782,6
   223.58356,   61.87250,    -1.01246,3.50774,6
   223.61697,   61.87417,    -1.01247,3.50766,6
   223.65039,   61.87583,    -1.01249,3.50758,6
   223.68384,   61.87750,    -1.01251,3.50751,6
   223.71726,   61.87917,    -1.01256,3.50743,6
   223.75067,   61.88083,    -1.01262,3.50735,6
   223.78410,   61.88250,    -1.01266,3.50727,6
   223.81751,   61.88417,    -1.01270,3.50719,6
   223.85092,   61.88583,    -1.01277,3.50711,6
   223.88434,   61.88750,    -1.01279,3.50704,6
   223.91777,   61.88917,    -1.01283,3.50696,6
   223.95120,   61.89083,    -1.01289,3.50688,6
   223.98461,   61.89250,    -1.01308,3.50680,6
   224.01803,   61.89417,    -1.01313,3.50672,6
   224.05144,   61.89583,    -1.01321,3.50664,6
   224.08484,   61.89750,    -1.01325,3.50656,6
   224.11825,   61.89917,    -1.01331,3.50649,6
   224.15167,   61.90083,    -1.01336,3.50641,6
   224.18510,   61.90250,    -1.01340,3.50633,6
   224.21851,   61.90417,    -1.01346,3.50625,6
   224.25192,   61.90583,    -1.01350,3.50617,6
   224.28533,   61.90750,    -1.01354,3.50609,6
   224.31872,   61.90917,    -1.01356,3.50602,6
   224.35213,   61.91083,    -1.01361,3.50594,6
   224.38554,   61.91250,    -1.01365,3.50586,6
   224.41895,   61.91417,    -1.01369,3.50578,6
   224.45238,   61.91583,    -1.01371,3.50570,6
   224.48580,   61.91750,    -1.01375,3.50562,6
   224.51923,   61.91917,    -1.01381,3.50554,6
   224.55266,   61.92083,    -1.01388,3.50547,6
   224.58607,   61.92250,    -1.01392,3.50539,6
   224.61949,   61.92417,    -1.01394,3.50531,6
   224.65292,   61.92583,    -1.01400,3.50523,6
   224.68634,   61.92750,    -1.01404,3.50515,6
   224.71979,   61.92916,    -1.01409,3.50507,6
   224.75320,   61.93083,    -1.01413,3.50499,6
   224.78662,   61.93250,    -1.01419,3.50492,6
   224.82003,   61.93417,    -1.01423,3.50484,6
   224.85344,   61.93583,    -1.01430,3.50476,6
   224.88687,   61.93750,    -1.01432,3.50468,6
   224.92030,   61.93917,    -1.01431,3.50460,6
   224.95372,   61.94083,    -1.01433,3.50452,6
   224.98715,   61.94250,    -1.01433,3.50444,6
   225.02056,   61.94417,    -1.01435,3.50436,6
   225.05400,   61.94584,    -1.01437,3.50429,6
   225.08741,   61.94750,    -1.01441,3.50421,6
   225.12080,   61.94917,    -1.01443,3.50413,6
   225.15421,   61.95083,    -1.01445,3.50405,6
   225.18762,   61.95250,    -1.01449,3.50397,6
   225.22107,   61.95417,    -1.01451,3.50389,6
   225.25449,   61.95583,    -1.01458,3.50381,6
   225.28792,   61.95750,    -1.01462,3.50373,6
   225.32133,   61.95917,    -1.01464,3.50366,6
   225.35475,   61.96083,    -1.01468,3.50358,6
   225.38816,   61.96250,    -1.01470,3.50350,6
   225.42159,   61.96417,    -1.01474,3.50342,6
   225.45503,   61.96583,    -1.01476,3.50334,6
   225.48846,   61.96750,    -1.01481,3.50326,6
   225.52189,   61.96917,    -1.01485,3.50318,6
   225.55531,   61.97083,    -1.01489,3.50310,6
   225.58872,   61.97250,    -1.01510,3.50302,6
   225.62215,   61.97417,    -1.01521,3.50294,6
   225.65557,   61.97583,    -1.01528,3.50287,6
   225.68900,   61.97750,    -1.01534,3.50279,6
   225.72241,   61.97917,    -1.01536,3.50271,6
   225.75584,   61.98083,    -1.01540,3.50263,6
   225.78928,   61.98250,    -1.01542,3.50255,6
   225.82269,   61.98417,    -1.01548,3.50247,6
   225.85613,   61.98583,    -1.01553,3.50239,6
   225.88959,   61.98750,    -1.01552,3.50231,6
   225.92302,   61.98917,    -1.01554,3.50223,6
   225.95643,   61.99083,    -1.01554,3.50215,6
   225.98984,   61.99250,    -1.01556,3.50208,6
   226.02328,   61.99417,    -1.01558,3.50200,6
   226.05672,   61.99583,    -1.01560,3.50192,6
   226.09013,   61.99750,    -1.01564,3.50184,6
   226.12357,   61.99917,    -1.01566,3.50176,6
   226.15702,   62.00083,    -1.01571,3.50168,6
   226.19046,   62.00250,    -1.01575,3.50160,6
   226.22392,   62.00417,    -1.01581,3.50152,6
   226.25736,   62.00583,    -1.01585,3.50144,6
   226.29077,   62.00750,    -1.01587,3.50136,6
   226.32420,   62.00917,    -1.01587,3.50128,6
   226.35766,   62.01083,    -1.01591,3.50120,6
   226.39111,   62.01250,    -1.01598,3.50113,6
   226.42456,   62.01417,    -1.01602,3.50105,6
   226.45798,   62.01583,    -1.01606,3.50097,6
   226.49139,   62.01750,    -1.01610,3.50089,6
   226.52482,   62.01917,    -1.01615,3.50081,6
   226.55823,   62.02083,    -1.01621,3.50073,6
   226.59164,   62.02250,    -1.01623,3.50065,6
   226.62505,   62.02417,    -1.01627,3.50057,6
   226.65848,   62.02583,    -1.01634,3.50049,6
   226.69189,   62.02750,    -1.01636,3.50041,6
   226.72530,   62.02917,    -1.01640,3.50033,6
   226.75869,   62.03083,    -1.01640,3.50025,6
   226.79208,   62.03250,    -1.01644,3.50017,6
   226.82549,   62.03417,    -1.01648,3.50009,6
   226.85888,   62.03583,    -1.01652,3.50001,6
   226.89229,   62.03750,    -1.01656,3.49994,6
   226.92572,   62.03917,    -1.01656,3.49986,6
   226.95913,   62.04083,    -1.01656,3.49978,6
   226.99252,   62.04250,    -1.01660,3.49970,6
   227.02593,   62.04417,    -1.01667,3.49962,6
   227.05934,   62.04583,    -1.01669,3.49954,6
   227.09274,   62.04750,    -1.01673,3.49946,6
   227.12616,   62.04917,    -1.01677,3.49938,6
   227.15961,   62.05083,    -1.01681,3.49930,6
   227.19303,   62.05250,    -1.01683,3.49922,6
   227.22644,   62.05416,    -1.01687,3.49914,6
   227.25984,   62.05583,    -1.01689,3.49906,6
   227.29323,   62.05750,    -1.01694,3.49898,6
   227.32664,   62.05917,    -1.01718,3.49890,6
   227.36005,   62.06083,    -1.01724,3.49882,6
   227.39346,   62.06250,    -1.01724,3.49874,6
   227.42687,   62.06417,    -1.01728,3.49866,6
   227.46026,   62.06583,    -1.01732,3.49858,6
   227.49365,   62.06750,    -1.01732,3.49850,6
   227.52708,   62.06917,    -1.01734,3.49842,6
   227.56049,   62.07084,    -1.01736,3.49834,6
   227.59392,   62.07250,    -1.01740,3.49827,6
   227.62734,   62.07417,    -1.01740,3.49819,6
   227.66077,   62.07583,    -1.01742,3.49811,6
   227.69420,   62.07750,    -1.01746,3.49803,6
   227.72762,   62.07917,    -1.01748,3.49795,6
   227.76102,   62.08083,    -1.01755,3.49787,6
   227.79441,   62.08250,    -1.01759,3.49779,6
   227.82780,   62.08417,    -1.01763,3.49771,6
   227.86123,   62.08583,    -1.01767,3.49763,6
   227.89464,   62.08750,    -1.01772,3.49755,6
   227.92802,   62.08917,    -1.01778,3.49747,6
   227.96141,   62.09083,    -1.01784,3.49739,6
   227.99482,   62.09250,    -1.01789,3.49731,6
   228.02823,   62.09417,    -1.01791,3.49723,6
   228.06164,   62.09583,    -1.01795,3.49715,6
   228.09505,   62.09750,    -1.01797,3.49707,6
   228.12847,   62.09917,    -1.01801,3.49699,6
   228.16188,   62.10083,    -1.01801,3.49691,6
   228.19529,   62.10250,    -1.01805,3.49683,6
   228.22870,   62.10417,    -1.01809,3.49675,6
   228.26210,   62.10583,    -1.01816,3.49667,6
   228.29551,   62.10750,    -1.01820,3.49659,6
   228.32897,   62.10917,    -1.01824,3.49651,6
   228.36239,   62.11083,    -1.01824,3.49643,6
   228.39580,   62.11250,    -1.01826,3.49635,6
   228.42920,   62.11417,    -1.01828,3.49627,6
   228.46262,   62.11583,    -1.01830,3.49619,6
   228.49605,   62.11750,    -1.01832,3.49611,6
   228.52947,   62.11917,    -1.01839,3.49603,6
   228.56287,   62.12083,    -1.01843,3.49595,6
   228.59629,   62.12250,    -1.01845,3.49587,6
   228.62972,   62.12417,    -1.01851,3.49579,6
   228.66315,   62.12583,    -1.01858,3.49571,6
   228.69657,   62.12750,    -1.01862,3.49563,6
   228.72998,   62.12917,    -1.01862,3.49555,6
   228.76339,   62.13083,    -1.01866,3.49547,6
   228.79682,   62.13250,    -1.01870,3.49539,6
   228.83025,   62.13417,    -1.01875,3.49531,6
   228.86367,   62.13583,    -1.01879,3.49523,6
   228.89711,   62.13750,    -1.01885,3.49515,6
   228.93054,   62.13917,    -1.01892,3.49507,6
   228.96397,   62.14083,    -1.01896,3.49499,6
   228.99739,   62.14250,    -1.01898,3.49491,6
   229.03084,   62.14417,    -1.01906,3.49483,6
   229.06428,   62.14583,    -1.01913,3.49475,6
   229.09770,   62.14750,    -1.01917,3.49467,6
   229.13113,   62.14917,    -1.01917,3.49459,6
   229.16454,   62.15083,    -1.01917,3.49451,6
   229.19795,   62.15250,    -1.01919,3.49443,6
   229.23134,   62.15417,    -1.01921,3.49435,6
   229.26475,   62.15583,    -1.01927,3.49427,6
   229.29818,   62.15750,    -1.01929,3.49419,6
   229.33162,   62.15917,    -1.01934,3.49411,6
   229.36507,   62.16083,    -1.01940,3.49403,6
   229.39849,   62.16250,    -1.01942,3.49395,6
   229.43190,   62.16417,    -1.01946,3.49387,6
   229.46533,   62.16583,    -1.01951,3.49379,6
   229.49875,   62.16750,    -1.01957,3.49371,6
   229.53218,   62.16917,    -1.01963,3.49363,6
   229.56561,   62.17083,    -1.01970,3.49355,6
   229.59903,   62.17250,    -1.01976,3.49347,6
   229.63244,   62.17417,    -1.01983,3.49339,6
   229.66587,   62.17583,    -1.01987,3.49330,6
   229.69928,   62.17750,    -1.01993,3.49322,6
   229.73270,   62.17916,    -1.01995,3.49314,6
   229.76613,   62.18083,    -1.02000,3.49306,6
   229.79959,   62.18250,    -1.02004,3.49298,6
   229.83302,   62.18417,    -1.02006,3.49290,6
   229.86643,   62.18583,    -1.02010,3.49282,6
   229.89985,   62.18750,    -1.02012,3.49274,6
   229.93328,   62.18917,    -1.02017,3.49266,6
   229.96669,   62.19083,    -1.02019,3.49258,6
   230.00011,   62.19250,    -1.02016,3.49250,6
   230.03356,   62.19417,    -1.02021,3.49242,6
   230.06700,   62.19584,    -1.02027,3.49234,6
   230.10044,   62.19750,    -1.02031,3.49226,6
   230.13385,   62.19917,    -1.02036,3.49218,6
   230.16728,   62.20083,    -1.02042,3.49210,6
   230.20071,   62.20250,    -1.02051,3.49202,6
   230.23413,   62.20417,    -1.02055,3.49194,6
   230.26756,   62.20583,    -1.02059,3.49186,6
   230.30098,   62.20750,    -1.02063,3.49178,6
   230.33441,   62.20917,    -1.02068,3.49169,6
   230.36784,   62.21083,    -1.02072,3.49161,6
   230.40128,   62.21250,    -1.02072,3.49153,6
   230.43471,   62.21417,    -1.02078,3.49145,6
   230.46813,   62.21583,    -1.02091,3.49137,6
   230.50154,   62.21750,    -1.02095,3.49129,6
   230.53495,   62.21917,    -1.02100,3.49121,6
   230.56839,   62.22083,    -1.02106,3.49113,6
   230.60184,   62.22250,    -1.02108,3.49105,6
   230.63526,   62.22417,    -1.02110,3.49097,6
   230.66869,   62.22583,    -1.02117,3.49089,6
   230.70212,   62.22750,    -1.02119,3.49081,6
   230.73554,   62.22917,    -1.02121,3.49073,6
   230.76897,   62.23083,    -1.02121,3.49065,6
   230.80239,   62.23250,    -1.02123,3.49056,6
   230.83584,   62.23417,    -1.02125,3.49048,6
   230.86930,   62.23583,    -1.02129,3.49040,6
   230.90274,   62.23750,    -1.02131,3.49032,6
   230.93616,   62.23917,    -1.02138,3.49024,6
   230.96959,   62.24083,    -1.02144,3.49016,6
   231.00302,   62.24250,    -1.02151,3.49008,6
   231.03644,   62.24417,    -1.02157,3.49000,6
   231.06987,   62.24583,    -1.02166,3.48992,6
   231.10328,   62.24750,    -1.02170,3.48984,6
   231.13674,   62.24917,    -1.02172,3.48976,6
   231.17016,   62.25083,    -1.02176,3.48967,6
   231.20359,   62.25250,    -1.02181,3.48959,6
   231.23702,   62.25417,    -1.02180,3.48951,6
   231.27048,   62.25583,    -1.02185,3.48943,6
   231.30392,   62.25750,    -1.02191,3.48935,6
   231.33735,   62.25917,    -1.02193,3.48927,6
   231.37077,   62.26083,    -1.02191,3.48919,6
   231.40418,   62.26250,    -1.02191,3.48911,6
   231.43761,   62.26417,    -1.02195,3.48903,6
   231.47103,   62.26583,    -1.02199,3.48895,6
   231.50446,   62.26750,    -1.02204,3.48887,6
   231.53789,   62.26917,    -1.02208,3.48878,6
   231.57130,   62.27083,    -1.02212,3.48870,6
   231.60472,   62.27250,    -1.02214,3.48862,6
   231.63815,   62.27417,    -1.02216,3.48854,6
   231.67156,   62.27583,    -1.02218,3.48846,6
   231.70497,   62.27750,    -1.02223,3.48838,6
   231.73841,   62.27917,    -1.02227,3.48830,6
   231.77184,   62.28083,    -1.02229,3.48822,6
   231.80526,   62.28250,    -1.02233,3.48814,6
   231.83867,   62.28417,    -1.02238,3.48805,6
   231.87212,   62.28583,    -1.02240,3.48797,6
   231.90556,   62.28750,    -1.02244,3.48789,6
   231.93898,   62.28917,    -1.02248,3.48781,6
   231.97241,   62.29083,    -1.02255,3.48773,6
   232.00585,   62.29250,    -1.02257,3.48765,6
   232.03930,   62.29417,    -1.02261,3.48757,6
   232.07271,   62.29583,    -1.02268,3.48749,6
   232.10610,   62.29750,    -1.02272,3.48740,6
   232.13949,   62.29917,    -1.02276,3.48732,6
   232.17292,   62.30083,    -1.02280,3.48724,6
   232.20634,   62.30250,    -1.02285,3.48716,6
   232.23975,   62.30416,    -1.02285,3.48708,6
   232.27318,   62.30583,    -1.02287,3.48700,6
   232.30659,   62.30750,    -1.02291,3.48692,6
   232.34002,   62.30917,    -1.02295,3.48684,6
   232.37344,   62.31083,    -1.02300,3.48675,6
   232.40685,   62.31250,    -1.02306,3.48667,6
   232.44025,   62.31417,    -1.02315,3.48659,6
   232.47366,   62.31583,    -1.02323,3.48651,6
   232.50708,   62.31750,    -1.02328,3.48643,6
   232.54051,   62.31917,    -1.02332,3.48635,6
   232.57395,   62.32084,    -1.02334,3.48627,6
   232.60736,   62.32250,    -1.02336,3.48619,6
   232.64077,   62.32417,    -1.02338,3.48610,6
   232.67420,   62.32583,    -1.02340,3.48602,6
   232.70761,   62.32750,    -1.02342,3.48594,6
   232.74102,   62.32917,    -1.02349,3.48586,6
   232.77443,   62.33083,    -1.02353,3.48578,6
   232.80785,   62.33250,    -1.02355,3.48570,6
   232.84128,   62.33417,    -1.02362,3.48562,6
   232.87471,   62.33583,    -1.02364,3.48553,6
   232.90812,   62.33750,    -1.02366,3.48545,6
   232.94153,   62.33917,    -1.02368,3.48537,6
   232.97495,   62.34083,    -1.02372,3.48529,6
   233.00838,   62.34250,    -1.02375,3.48521,6
   233.04180,   62.34417,    -1.02374,3.48513,6
   233.07525,   62.34583,    -1.02381,3.48504,6
   233.10866,   62.34750,    -1.02387,3.48496,6
   233.14208,   62.34917,    -1.02392,3.48488,6
   233.17548,   62.35083,    -1.02396,3.48480,6
   233.20890,   62.35250,    -1.02400,3.48472,6
   233.24234,   62.35417,    -1.02407,3.48464,6
   233.27579,   62.35583,    -1.02411,3.48456,6
   233.30920,   62.35750,    -1.02415,3.48447,6
   233.34261,   62.35917,    -1.02420,3.48439,6
   233.37603,   62.36083,    -1.02422,3.48431,6
   233.40946,   62.36250,    -1.02424,3.48423,6
   233.44289,   62.36417,    -1.02428,3.48415,6
   233.47630,   62.36583,    -1.02435,3.48407,6
   233.50974,   62.36750,    -1.02443,3.48398,6
   233.54316,   62.36917,    -1.02450,3.48390,6
   233.57659,   62.37083,    -1.02454,3.48382,6
   233.61002,   62.37250,    -1.02458,3.48374,6
   233.64343,   62.37417,    -1.02463,3.48366,6
   233.67684,   62.37583,    -1.02469,3.48357,6
   233.71028,   62.37750,    -1.02474,3.48349,6
   233.74370,   62.37917,    -1.02476,3.48341,6
   233.77711,   62.38083,    -1.02480,3.48333,6
   233.81054,   62.38250,    -1.02489,3.48325,6
   233.84397,   62.38417,    -1.02491,3.48317,6
   233.87739,   62.38583,    -1.02491,3.48308,6
   233.91082,   62.38750,    -1.02488,3.48300,6
   233.94425,   62.38917,    -1.02491,3.48292,6
   233.97766,   62.39083,    -1.02493,3.48284,6
   234.01107,   62.39250,    -1.02495,3.48276,6
   234.04451,   62.39417,    -1.02499,3.48267,6
   234.07793,   62.39583,    -1.02501,3.48259,6
   234.11136,   62.39750,    -1.02503,3.48251,6
   234.14480,   62.39917,    -1.02503,3.48243,6
   234.17823,   62.40083,    -1.02508,3.48235,6
   234.21166,   62.40250,    -1.02514,3.48226,6
   234.24508,   62.40417,    -1.02516,3.48218,6
   234.27851,   62.40583,    -1.02521,3.48210,6
   234.31192,   62.40750,    -1.02529,3.48202,6
   234.34533,   62.40917,    -1.02531,3.48194,6
   234.37872,   62.41083,    -1.02536,3.48186,6
   234.41213,   62.41250,    -1.02540,3.48177,6
   234.44556,   62.41417,    -1.02542,3.48169,6
   234.47900,   62.41583,    -1.02549,3.48161,6
   234.51243,   62.41750,    -1.02551,3.48153,6
   234.54585,   62.41917,    -1.02553,3.48144,6
   234.57928,   62.42083,    -1.02555,3.48136,6
   234.61270,   62.42250,    -1.02557,3.48128,6
   234.64613,   62.42417,    -1.02564,3.48120,6
   234.67956,   62.42583,    -1.02570,3.48112,6
   234.71298,   62.42750,    -1.02577,3.48103,6
   234.74641,   62.42916,    -1.02581,3.48095,6
   234.77984,   62.43083,    -1.02583,3.48087,6
   234.81326,   62.43250,    -1.02585,3.48079,6
   234.84667,   62.43417,    -1.02590,3.48071,6
   234.88006,   62.43583,    -1.02596,3.48062,6
   234.91347,   62.43750,    -1.02598,3.48054,6
   234.94690,   62.43917,    -1.02603,3.48046,6
   234.98033,   62.44083,    -1.02609,3.48038,6
   235.01375,   62.44250,    -1.02613,3.48029,6
   235.04716,   62.44417,    -1.02618,3.48021,6
   235.08056,   62.44584,    -1.02624,3.48013,6
   235.11397,   62.44750,    -1.02629,3.48005,6
   235.14739,   62.44917,    -1.02633,3.47997,6
   235.18080,   62.45083,    -1.02633,3.47988,6
   235.21423,   62.45250,    -1.02633,3.47980,6
   235.24766,   62.45417,    -1.02637,3.47972,6
   235.28105,   62.45583,    -1.02639,3.47964,6
   235.31444,   62.45750,    -1.02644,3.47955,6
   235.34788,   62.45917,    -1.02646,3.47947,6
   235.38133,   62.46083,    -1.02650,3.47939,6
   235.41475,   62.46250,    -1.02652,3.47931,6
   235.44816,   62.46417,    -1.02654,3.47922,6
   235.48157,   62.46583,    -1.02659,3.47914,6
   235.51502,   62.46750,    -1.02663,3.47906,6
   235.54844,   62.46917,    -1.02665,3.47898,6
   235.58187,   62.47083,    -1.02672,3.47890,6
   235.61533,   62.47250,    -1.02678,3.47881,6
   235.64879,   62.47417,    -1.02683,3.47873,6
   235.68223,   62.47583,    -1.02685,3.47865,6
   235.71567,   62.47750,    -1.02691,3.47857,6
   235.74910,   62.47917,    -1.02698,3.47848,6
   235.78252,   62.48083,    -1.02700,3.47840,6
   235.81595,   62.48250,    -1.02702,3.47832,6
   235.84936,   62.48417,    -1.02704,3.47824,6
   235.88279,   62.48583,    -1.02709,3.47815,6
   235.91623,   62.48750,    -1.02711,3.47807,6
   235.94966,   62.48917,    -1.02713,3.47799,6
   235.98308,   62.49083,    -1.02715,3.47791,6
   236.01651,   62.49250,    -1.02717,3.47782,6
   236.04997,   62.49417,    -1.02719,3.47774,6
   236.08339,   62.49583,    -1.02724,3.47766,6
   236.11684,   62.49750,    -1.02726,3.47757,6
   236.15030,   62.49917,    -1.02724,3.47749,6
   236.18374,   62.50083,    -1.02728,3.47741,6
   236.21716,   62.50250,    -1.02732,3.47733,6
   236.25059,   62.50417,    -1.02734,3.47724,6
   236.28400,   62.50583,    -1.02734,3.47716,6
   236.31743,   62.50750,    -1.02737,3.47708,6
   236.35087,   62.50917,    -1.02739,3.47700,6
   236.38433,   62.51083,    -1.02741,3.47691,6
   236.41780,   62.51250,    -1.02756,3.47683,6
   236.45126,   62.51417,    -1.02758,3.47675,6
   236.48470,   62.51583,    -1.02761,3.47666,6
   236.51813,   62.51750,    -1.02767,3.47658,6
   236.55156,   62.51917,    -1.02769,3.47650,6
   236.58500,   62.52083,    -1.02774,3.47642,6
   236.61844,   62.52250,    -1.02778,3.47633,6
   236.65185,   62.52417,    -1.02778,3.47625,6
   236.68528,   62.52583,    -1.02778,3.47617,6
   236.71872,   62.52750,    -1.02780,3.47609,6
   236.75216,   62.52917,    -1.02787,3.47600,6
   236.78561,   62.53083,    -1.02791,3.47592,6
   236.81907,   62.53250,    -1.02795,3.47584,6
   236.85251,   62.53417,    -1.02802,3.47575,6
   236.88597,   62.53583,    -1.02806,3.47567,6
   236.91944,   62.53750,    -1.02808,3.47559,6
   236.95289,   62.53917,    -1.02815,3.47550,6
   236.98633,   62.54083,    -1.02819,3.47542,6
   237.01979,   62.54250,    -1.02821,3.47534,6
   237.05323,   62.54417,    -1.02826,3.47526,6
   237.08667,   62.54583,    -1.02826,3.47517,6
   237.12013,   62.54750,    -1.02826,3.47509,6
   237.15357,   62.54917,    -1.02828,3.47501,6
   237.18703,   62.55083,    -1.02832,3.47492,6
   237.22049,   62.55250,    -1.02837,3.47484,6
   237.25395,   62.55416,    -1.02841,3.47476,6
   237.28739,   62.55583,    -1.02850,3.47467,6
   237.32085,   62.55750,    -1.02861,3.47459,6
   237.35430,   62.55917,    -1.02865,3.47451,6
